url,Title,Category,Categories,Authors,Price NIS,Price USD,Year,Synopsis,Synopsis Length,StarRating,NumberOfReviews,Language,Format,Dimensions,Dimensions unit,Weight,Weight Unit,ISBN,IsExpensive,NumberOfAuthors
https://www.bookdelivery.com/il-en/book-sea-soul-journeys-oracle-cards-a-48-card-deck-with-guidebook-connect-with-the-healing-power-of-the-ocean/9781801290739/p/54146423,Sea Soul Journeys Oracle Cards: A 48 Card Deck With Guidebook - Connect With the Healing Power of the Ocean,"Earth Sciences, Geography, Environment, Planning","Oceanography (seas and oceans), Mindfulness, Mind, body and spirit: meditation and visualisation, The earth: general natural history. general interest",Pippa Best,28.0,9.31,2022.0,"""Sea Soul Journeys Oracle Cards: A 48 Card Deck With Guidebook - Connect With the Healing Power of the Ocean "" Whether you've used an oracle deck before or not, the Sea Soul Journeys Oracle Cards provide mindful daily mantras to boost your mood, providing quiet yet potent signposts and connecting you more deeply to your intuition and to the magic and power of the sea. Featuring powerful pictures of the sea and split into four themes - Letting Go, Self-Compassion, Moving Forward and Gratitude - each card features a key word along with a meditation mantra, helping you to nurture a regular self-compassion practice.  The supporting guidebook contains expanded explanations and prompts for each card and provides ideas on how to use the deck in different ways, daily, weekly, monthly or randomly on a card-by-card basis. You do not need to be by the sea to channel its energy. Each card features an image of the ocean, allowing you to pause and inviting you to dive in and experience its majesty.",999,,0,English,Cards,"14.6, 11.8, 4.2",cm,0.32.,kg,9781801290739,0,1
https://www.bookdelivery.com/il-en/book-decolonial-ecology-thinking-from-the-caribbean-world/9781509546237/p/53330877,Decolonial Ecology: Thinking from the Caribbean World,"Earth Sciences, Geography, Environment, Planning","Sociology, Human geography","Malcom Ferdinand, Angela Y. Davis, Anthony Paul Smith",28.0,9.31,2021.0,"""Decolonial Ecology: Thinking from the Caribbean World"" The world is in the midst of a storm that has shaped the history of modernity along a double fracture: on the one hand, an environmental fracture driven by a technocratic and capitalist civilization that led to the ongoing devastation of the Earth's ecosystems and its human and non-human communities and, on the other, a colonial fracture instilled by Western colonization and imperialism that resulted in racial slavery and the domination of indigenous peoples and women in particular. In this important new book, Malcom Ferdinand challenges this double fracture, thinking from the Caribbean world. Here, the slave ship reveals the inequalities that continue during the storm: some are shackled inside the hold and even thrown overboard at the first gusts of wind. Drawing on empirical and theoretical work in the Caribbean, Ferdinand conceptualizes a decolonial ecology that holds protecting the environment together with the political struggles against (post)colonial domination, structural racism, and misogynistic practices. Facing the storm, this book is an invitation to build a world-ship where humans and non-humans can live together on a bridge of justice and shape a common world. It will be of great interest to students and scholars in environmental humanities and Latin American and Caribbean studies, as well as anyone interested in ecology, slavery, and (de)colonization.",1444,,0,English,Paperback,"21.5, 14.3, 2.7",cm,0.45.,kg,9781509546237,0,3
https://www.bookdelivery.com/il-en/book-the-costa-brava-way-camins-de-ronda-guia-mapa/9788484784197/p/3400089,The Costa Brava Way: Camins de Ronda (Guia & Mapa),"Earth Sciences, Geography, Environment, Planning",Geography,Varios autores,28.0,9.31,2010.0,"""The Costa Brava Way: Camins de Ronda (Guia & Mapa) "" Sergi Lara accompanies you through the most attractive landscapes of the Catalan coastline. Go along the walkways or the coastal paths in 230 kilometres of exceptional views. The crossing is divided into 10 stages with detailed maps and information about the walkways, the GR routes and smaller paths. It also includes 2 extra stages that will enable you to walk from Portbou to Cotlliure in order to discover the charms of the Côte Vermeille.",497,,0,English,Paperback ISBN 8484784193,,,,gr,9788484784197,0,1
https://www.bookdelivery.com/il-en/book-the-last-dive-a-father-and-son-s-fatal-descent-into-the-ocean-s-depths/9780060932596/p/1628520,"the last dive,a father and son´s fatal descent into the ocean´s depths","Earth Sciences, Geography, Environment, Planning","Oceanography (seas and oceans), Underwater swimming, Outdoor survival skills, The earth: general natural history. general interest",Bernie Chowdhury,28.0,9.31,,"""the last dive,a father and son´s fatal descent into the ocean´s depths"" ""Superbly written and action-packed, The Last Dive ranks with such adventure classics as The Perfect Storm and Into Thin Air.""--Tampa TribuneSpurred on by a fatal combination of obsession and ambition, Chris and Chrisy Rouse, an experienced father-son scuba diving team, hoped to achieve wide-spread recognition for their outstanding and controversial diving skills by solving the secrets of a mysterious, undocumented, World War II German U-boat that lay only a half day's mission from New York Harbor.The Rouses found the ultimate cost of chasing their personal challenge: death from what divers dread the most--decompression sickness, or ""the bends."" In this gripping recounting of their tragedy, author Bernie Chowdhury, himself an expert diver, explores the thrill-seeking, high-risk world of deep sea diving, its legendary figures, most celebrated triumphs, and notorious tragedies.",961,,0,English,Paperback,"20.1, 13.2, 2.5",cm,0.27.0060932597,kg,9780060932596,0,1
https://www.bookdelivery.com/il-en/book-the-scottish-picture-map-jigsaw/9781780277967/p/56014170,The Scottish Picture Map Jigsaw,"Earth Sciences, Geography, Environment, Planning","Geography: reference works, Quiz books","Taylor, A. E.",28.0,9.31,,"""The Scottish Picture Map Jigsaw"" This unique and delightful map of mainland Scotland and the Hebrides, from the collection of the National Library of Scotland, is a magnificent pictorial map of Scotland. Not just annotated with beautiful calligraphy, it also includes dozens of vignettes of famous Scottish places, from cities and towns to lochs to mountains and castles, as well as people and animals.It was originally published in 1931 by Pratts Oil, which was known as Standard Oil in the US and a few months later as Esso in the UK.1000 piece jigsaw.Irregularly shaped pieces.",581,,0,English,Hardcover,"20.3, 20.3, 6.1",cm,0.58.,kg,9781780277967,0,2
https://www.bookdelivery.com/il-en/book-lonely-planet-southeast-asia-planning-map/9781788686082/p/52184085,Lonely Planet Southeast Asia Planning map,"Earth Sciences, Geography, Environment, Planning",Geography: reference works,Lonely Planet,28.0,9.31,2019.0,"""Lonely Planet Southeast Asia Planning map "" From Lonely Planet: The worlds number one travel guide publisher*Durable and waterproof, with a handy slipcase and an easy-fold format, Lonely Planets Southeast Asia Planning Map helps you explore with ease.Get more from your map and your trip with images and information about top attractions, itinerary suggestions and themed lists.With this easy-to-use, full-colour map in your back pocket, you can truly get to the heart of Southeast Asia  so begin your journey now!Easy-fold formatHandy slipcase Full colour and easy to use Beautiful imageryTailored itinerariesCant-miss highlightsDetailed town indexThemed listsCovers: Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste, VietnamLooking for more extensive coverage? Check out Lonely Planets range of Southeast Asia guidebooks, our most comprehensive guides to Southeast Asia, covering the top sights and most authentic offbeat experiences.About Lonely Planet: Lonely Planet is a leading travel media company and the worlds number one travel guidebook brand, providing both inspiring and trustworthy information for every kind of traveller since 1973. Over the past four decades, weve printed over 145 million guidebooks and grown a dedicated, passionate global community of travellers. Youll also find our content online, and in mobile apps, video, 14 languages, nine international magazines, armchair and lifestyle books, ebooks, and more. Lonely Planet guides are, quite simply, like no other.  New York TimesLonely Planet. It's on everyone's bookshelves; it's in every traveller's hands. It's on mobile phones. It's on the Internet. It's everywhere, and it's telling entire generations of people how to travel the world.  Fairfax Media (Australia)*Source: Nielsen BookScan: Australia, UK, USA, 5/2016-4/2017. NOTA: El libro no está en español, sino en inglés.",1925,,0,English,Map,,,,gr,9781788686082,0,1
https://www.bookdelivery.com/il-en/book-lonely-planet-africa-planning-map/9781788685894/p/52184230,Lonely Planet Africa Planning map,"Earth Sciences, Geography, Environment, Planning",Geography: reference works,Lonely Planet,28.0,9.31,2019.0,"""Lonely Planet Africa Planning map "" From Lonely Planet: The world’s number one travel guide publisher*Durable and waterproof, with a handy slipcase and an easy-fold format, Lonely Planet’s Africa Planning Map helps you explore with ease.Get more from your map and your trip with images and information about top attractions, itinerary suggestions and themed lists. With this easy-to-use, full-colour map in your back pocket, you can truly get to the heart of Africa – so begin your journey now!Easy-fold formatHandy slipcase Full colour and easy to use Beautiful imageryTailored itinerariesCan’t-miss highlightsDetailed town indexThemed lists Covers Algeria, Angola, Benin, Botswana, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote d'Ivoire, Democratic Republic of Congo, Djibouti, eSwatini (Swaziland), Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, The Gambia, Ghana, Guinea, Guinea-Bissau, Kenya, Lesotho, Liberia, Libya, Madagascar, Malawi, Mali, Mauritania, Mauritius, Morocco, Mozambique, Namibia, Niger, Nigeria, Rwanda, Senegal, Seychelles, Sierra Leone, Somalia, Somaliland, South Africa, South Sudan, Sudan, São Tomé and Príncipe, Tanzania, Togo, Tunisia, Uganda, Zambia, ZimbabweLooking for more extensive coverage? Check out Lonely Planet’s Africa guidebook, our most comprehensive guidebook to the continent, covering the top sights and most authentic offbeat experiences.About Lonely Planet: Lonely Planet is a leading travel media company and the world’s number one travel guidebook brand, providing both inspiring and trustworthy information for every kind of traveller since 1973. Over the past four decades, we’ve printed over 145 million guidebooks and grown a dedicated, passionate global community of travellers. You’ll also find our content online, and in mobile apps, video, 14 languages, nine international magazines, armchair and lifestyle books, ebooks, and more.‘Lonely Planet guides are, quite simply, like no other.’ – New York Times‘Lonely Planet. It's on everyone's bookshelves; it's in every traveller's hands. It's on mobile phones. It's on the Internet. It's everywhere, and it's telling entire generations of people how to travel the world.’ – Fairfax Media (Australia)*Source: Nielsen BookScan: Australia, UK, USA, 5/2016-4/2017. NOTA: El libro no está en español, sino en inglés.",2372,,0,English,Map,,,,gr,9781788685894,0,1
https://www.bookdelivery.com/il-en/book-the-hidden-life-of-trees-what-they-feel-how-they-communicate-discoveries-from-a-secret-world/9781771642484/p/47556632,"The Hidden Life of Trees: What They Feel, How They Communicate--Discoveries from a Secret World","Earth Sciences, Geography, Environment, Planning","Botany and plant sciences, Physical geography and topography, Trees, wildflowers and plants: general interest, The earth: general natural history. general interest","Peter Wohlleben, Tim Flannery, Jane Billinghurst",28.0,9.31,2016.0,"""The Hidden Life of Trees: What They Feel, How They Communicate--Discoveries from a Secret World"" A NEW YORK TIMES, WASHINGTON POST,  AND WALL STREET JOURNAL BESTSELLER - One of the most beloved books of our time: an illuminating account of the forest, and the science that shows us how trees communicate, feel, and live in social networks. After reading this book, a walk in the woods will never be the same again. ""Breaks entirely new ground ... [Peter Wohlleben] has listened to trees and decoded their language. Now he speaks for them.""--The New York Review of Books NAMED ONE OF THE BEST BOOKS OF THE YEAR BY BRAINPICKINGS - HONORABLE MENTION: SEJ Rachel Carson Environment Book Award - Shortlisted: Audible International Book of the Year Award - Books For a Better Life Award - Indie Choice Award--Nonfiction Book of the Year Are trees social beings? In The Hidden Life of Trees forester and author Peter Wohlleben convincingly makes the case that, yes, the forest is a social network. He draws on groundbreaking scientific discoveries to describe how trees are like human families: tree parents live together with their children, communicate with them, support them as they grow, share nutrients with those who are sick or struggling, and even warn each other of impending dangers. Wohlleben also shares his deep love of woods and forests, explaining the amazing processes of life, death, and regeneration that he has observed in his woodland.""A declaration of love and an engrossing primer on trees, brimming with facts and an unashamed awe for nature.""--Washington Post ""Heavily dusted with the glitter of wonderment.""--The New Yorker Includes a Note From a Forest Scientist by Dr.Suzanne Simard Published in Partnership with the David Suzuki Institute",1761,,0,English,Hardcover,"19.3, 13.5, 3.0",cm,0.41.,kg,9781771642484,0,3
https://www.bookdelivery.com/il-en/book-metropolis-a-history-of-the-city-humankind-s-greatest-invention/9780525436331/p/53676214,"Metropolis: A History of the City, Humankind's Greatest Invention","Earth Sciences, Geography, Environment, Planning","Urban communities, Social and cultural history, Urban and municipal planning and management",Ben Wilson,28.0,9.31,2021.0,"""Metropolis: A History of the City, Humankind's Greatest Invention"" In a captivating tour of cities famous and forgotten, acclaimed historian Ben Wilson tells the glorious, millennia-spanning story how urban living sparked humankind's greatest innovations.  ""A towering achievement.... Reading this book is like visiting an exhilarating city for the first time--dazzling."" --The Wall Street Journal During the two hundred millennia of humanity's existence, nothing has shaped us more profoundly than the city. From their very beginnings, cities created such a flourishing of human endeavor--new professions, new forms of art, worship and trade--that they kick-started civilization. Guiding us through the centuries, Wilson reveals the innovations nurtured by the inimitable energy of human beings together: civics in the agora of Athens, global trade in ninth-century Baghdad, finance in the coffeehouses of London, domestic comforts in the heart of Amsterdam, peacocking in Belle Époque Paris. In the modern age, the skyscrapers of New York City inspired utopian visions of community design, while the trees of twenty-first-century Seattle and Shanghai point to a sustainable future in the age of climate change. Page-turning, irresistible, and rich with engrossing detail, Metropolis is a brilliant demonstration that the story of human civilization is the story of cities.",1375,,0,English,Paperback,"23.4, 15.9, 2.5",cm,0.61.,kg,9780525436331,0,1
https://www.bookdelivery.com/il-en/book-principles-for-navigating-big-debt-crises/9781668009291/p/54417270,Principles for Navigating big Debt Crises,"Earth Sciences, Geography, Environment, Planning","Economics of specific sectors, History of economics, Finance, Economic geography",Ray Dalio,28.0,9.31,,"""Principles for Navigating big Debt Crises "" Ray Dalio, the legendary investor and #1 New York Times bestselling author of Principles--whose books have sold more than five million copies worldwide--shares his unique template for how debt crises work and principles for dealing with them well. This template allowed his firm, Bridgewater Associates, to antic-ipate 2008's events and navigate them well while others struggled badly. As he explained in his #1 New York Times best-seller Principles, Ray Dalio believes that most everything happens over and over again through time so that by studying patterns one can understand the cause-effect relationships behind events and develop principles for dealing with them well. In this three-part research series, he does just that for big debt crises and shares his template in the hopes of reducing the chances of big debt crises hap-pening and helping them be better managed in the future.  The template comes in three parts:  1. The Archetypal Big Debt Cycle (which explains the template) 2. Three Detailed Cases (which examines in depth the 2008 financial crisis, the 1930s Great Depression, and the 1920s infla-tionary depression of Germany's Weimar Republic) 3. Compendium of 48 Cases (which is a compendium of charts and brief descriptions of the worst debt crises of the last 100 years)  Whether you're an investor, a policy maker, or are simply interested in debt, this unconventional perspective from one of the few people who navigated the crisis successfully, Principles for Navigating Big Debt Crises will help you understand the economy and markets in revealing new ways.",1629,,0,English,Hardcover,"25.1, 21.6, 4.8",cm,1.32.,kg,9781668009291,0,1
https://www.bookdelivery.com/il-en/book-the-proving-ground/9781612181431/p/9199004,The Proving Ground,"Earth Sciences, Geography, Environment, Planning",Natural disasters,G. Bruce Knecht,28.0,9.31,,"""The Proving Ground "" In this 10th Anniversary edition, with a new afterword from the author, G.Bruce Knecht tells the harrowing story of a world-renowned sailing race gone fatally bad.  On December 26, 1998, 115 sailboats crossed the starting line of the famous Sydney to Hobart Yacht Race. The 630-nautical-mile contest is among the most difficult races in the world, a test of strength and endurance like few others. But no one could have foreseen the tragedy that would befall the competitors, who sailed into a massive storm that tore apart the fleet with hurricane-force winds and eighty-foot waves. What began as a race for glory rapidly became a fight for survival. In this gripping insider’s account, award-winning writer G. Bruce Knecht focuses on three yachts and their crews, weaving together an extraordinary story with vivid detail, outsized personalities, and high drama. Most importantly, he offers a glimpse into how people with very different backgrounds responded to something bigger than they were—and how it changed them forever. Hailed as “harrowing” by the New York Times, “pulse-pounding” by People magazine, and “the Perfect Storm of blue-water sailboat racing” by Walter Cronkite, The Proving Ground is a true-to-life adventure tale as thrilling as any work of fiction.",1295,,0,English,Paperback ISBN 1612181430,,,,gr,9781612181431,0,1
https://www.bookdelivery.com/il-en/book-teesdale-s-special-flora-places-plants-and-people/9780691251332/p/54553882,"Teesdale's Special Flora: Places, Plants and People","Earth Sciences, Geography, Environment, Planning",Environmental conservation,Margaret E. Bradshaw,28.0,9.31,,,0,,0,English,Paperback,,,,gr,9780691251332,0,1
https://www.bookdelivery.com/il-en/book-glacier-permafrost-interactions/9781118620984/p/52818981,Glacier-Permafrost Interactions,"Earth Sciences, Geography, Environment, Planning","Geology, geomorphology and the lithosphere",Richard I. Waller,28.0,9.31,,"""Glacier-Permafrost Interactions"" Glacier-Permafrost Interactions A systematic exploration of the interactions between glaciers and permafrost In Glacier-Permafrost Interactions, experienced glaciologist Richard I. Waller delivers a comprehensive discussion of the interactions between glaciers and permafrost. The book is highly relevant to contemporary debates regarding ongoing recession of glaciers and the degradation of permafrost in the face of global warming. By integrating modern-era observations with findings from Quaternary science, this book demonstrates how glaciers and permafrost can interact and behave as an integrated system. This summary of the current thinking and emerging research on glacier-permafrost interaction also provides: Comprehensive discussions of permafrost in modern and ancient glacial environments A focused review of the distinctive characteristics of glaciers found in permafrost environments An integrated overview of the nature and impacts of glacier-permafrost interactions on the hydrology and dynamic behaviour of glaciers and their landscape expression A survey of current research efforts and future directions in the field Lying at the boundary between a research monograph and an advanced textbook, Glacier-Permafrost Interactions contributes to the future development of this rapidly evolving field by incorporating new approaches and ideas while still offering a summary of the current state of knowledge. It is perfect for advanced undergraduate students, postgraduate students, researchers, and professionals with an interest in polar and alpine environments.",1613,,0,English,Hardcover,,,,gr,9781118620984,0,1
https://www.bookdelivery.com/il-en/book-the-origin-of-species-deluxe-hardbound-edition/9789354402258/p/56235653,The Origin of Species: Deluxe Hardbound Edition,"Earth Sciences, Geography, Environment, Planning","History, Evolution, Endangered species and species extinction",Charles Darwin,28.0,9.31,,"""The Origin of Species: Deluxe Hardbound Edition"" The Origin of Species is a seminal work of science that changed the way we understand the natural world. This deluxe hardbound edition is a collector's item featuring a detailed introduction that provides context for Darwin's groundbreaking ideas. A must-have for any science enthusiast or collector of timeless scientific literature.   Presents the comprehensive theory of evolution and natural selection.  Detailed exploration of diverse species and their origins.  A landmark publication that continues to shape scientific research and discourse.  Widely accepted as a cornerstone of modern biology.  Features a beautiful and stunning cover design.",701,,0,English,Hardcover,"22.2, 14.6, 4.2",cm,0.62.,kg,9789354402258,0,1
https://www.bookdelivery.com/il-en/book-tornadoes/9781681525921/p/54668066,Tornadoes,"Earth Sciences, Geography, Environment, Planning",Meteorology and climatology,Anastasia Suen,28.0,9.31,,"""Tornadoes"" Excite early readers about science and weather with a low-leveled search-and-find reader about tornadoes. When a big, supercell storm forms and the clouds start to spin, a funnel takes shape. Discover how a tornado is created and where to find a safe shelter. Using a search-and-find framework, emergent readers learn simple facts and features about tornadoes. Picture prompts and an ending quiz help build new vocabulary and create a successful foundation for reading. Great early STEM books for kindergartners and first graders.",542,,0,English,Paperback,"19.8, 16.8, 0.8",cm,0.18.,kg,9781681525921,0,1
https://www.bookdelivery.com/il-en/book-vanishing-new-york-how-a-great-city-lost-its-soul/9780062439680/p/50578780,Vanishing new York: How a Great City Lost its Soul,"Earth Sciences, Geography, Environment, Planning","Urban communities, Central government policies, Urban and municipal planning and management",Jeremiah Moss,28.0,9.31,2018.0,"""Vanishing new York: How a Great City Lost its Soul "" ""Essential reading for fans of Jane Jacobs, Joseph Mitchell, Patti Smith, Luc Sante, and Cheap Pierogi"" --Vanity FairAn unflinching chronicle of gentrification in the twenty-first century and a love letter to lost New York by the creator of the popular and incendiary blog Vanishing New York.For generations, New York City has been a mecca for artists, writers, and other hopefuls longing to be part of its rich cultural exchange and unique social fabric. But today, modern gentrification is transforming the city from an exceptional, iconoclastic metropolis into a suburbanized luxury zone with a price tag only the one percent can afford.A Jane Jacobs for the digital age, blogger and cultural commentator Jeremiah Moss has emerged as one of the most outspoken and celebrated critics of this dramatic shift. In Vanishing New York, he reports on the city's development in the twenty-first century, a period of ""hyper-gentrification"" that has resulted in the shocking transformation of beloved neighborhoods and the loss of treasured unofficial landmarks. In prose that the Village Voice has called a ""mixture of snark, sorrow, poeticism, and lyric wit,"" Moss leads us on a colorful guided tour of the most changed parts of town--from the Lower East Side and Chelsea to Harlem and Williamsburg--lovingly eulogizing iconic institutions as they're replaced with soulless upscale boutiques, luxury condo towers, and suburban chains.Propelled by Moss' hard-hitting, cantankerous style, Vanishing New York is a staggering examination of contemporary ""urban renewal"" and its repercussions--not only for New Yorkers, but for all of America and the world.",1701,,0,English,Paperback,"20.1, 13.7, 3.0",cm,0.32.,kg,9780062439680,0,1
https://www.bookdelivery.com/il-en/book-what-if-we-get-it-right-visions-of-climate-futures/9780593229361/p/56159237,What If We Get It Right?: Visions of Climate Futures,"Earth Sciences, Geography, Environment, Planning","Biography: science, technology and medicine, Environmental policy and protocols, Environmental science, engineering and technology",Ayana Elizabeth Johnson,28.0,9.31,,"""What If We Get It Right?: Visions of Climate Futures"" Our climate future is not yet written. What if we act as if we love the future? Sometimes the bravest thing we can do while facing an existential crisis is imagine life on the other side. This provocative and joyous book maps an inspiring landscape of possible climate futures. Through clear-eyed essays and vibrant conversations, infused with data, poetry, and art, Ayana Elizabeth Johnson guides us through solutions and possibilities at the nexus of science, policy, culture, and justice. Visionary farmers and financiers, architects and advocates, help us conjure a flourishing future, one worth the effort it will take--from every one of us, with whatever we have to offer--to create. If you haven't yet been able to picture a transformed and replenished world--or to see yourself, your loved ones, and your community in it--this book is for you. If you haven't yet found your role in shaping this new world or you're not sure how we can actually get there, this book is for you. With grace, humor, and humanity, Johnson invites readers to ask and answer this ultimate question together: What if we get it right? On imagination, possibility, and transformation withPaola Antonelli - Xiye Bastida & Ayisha Siddiqa - Jade Begay - Régine Clément - Abigail Dillen - Brian Donahue - Kelly Sims Gallagher - Rhiana Gunn-Wright - K. Corley Kenna - Bryan C. Lee Jr. & Kate Orff - Franklin Leonard & Adam McKay - Bill McKibben - Kate Marvel - Samantha Montano - Leah Penniman - Colette Pichon Battle - Kendra Pierre-Louis - Judith D. Schwartz - Jigar Shah - Bren Smith - Oana Stănescu - Mustafa Suleyman",1653,,0,English,Hardcover,,,0.57.,kg,9780593229361,0,1
https://www.bookdelivery.com/il-en/book-madam-how-and-lady-why/9781925729443/p/54860334,Madam How and Lady Why,"Earth Sciences, Geography, Environment, Planning","Geography, Humour, Rocks, minerals and fossils: general interest",Charles Kingsley,28.0,9.31,,"""Madam How and Lady Why "" Although first published in eighteen sixty-nine, Charles Kingsley's Madam How and Lady Why remains a classic book on earth science. Presented as a series of easy conversations dealing with natural phenomenon like earthquakes, volcanoes, coral reefs etc, it gives readers a basic understanding of geologic and earth knowledge. This edition is presented complete and unabridged, including all of the intricate illustrations featured in the original publication.",485,,0,English,Paperback,"21.6, 14.0, 1.4",cm,0.30.,kg,9781925729443,0,1
https://www.bookdelivery.com/il-en/book-the-empire-of-the-city-the-secret-history-of-british-financial-power/9781585092628/p/4685287,the empire of the city: the secret history of british financial power,"Earth Sciences, Geography, Environment, Planning","United kingdom, Central government policies, Political economy, European history, Urban and municipal planning and management",E. C. Knuth,28.0,9.31,,"""the empire of the city: the secret history of british financial power"" The author presents a behind the scenes look at the secretive international policies of the British government and how their successes allowed them to rise to the top of a vast secret order of World Finance. According to the author, he has pieced enough information together, presented in this book, which clearly shows that a colossal financial and political organization is run from a area of London called ""The City"". Due to its power, The City is claimed to operate as a super-government of the world, and plays some kind of role or has influence in virtually every major world event.",660,,0,English,Paperback,"22.9, 15.2, 0.7",cm,0.18.,kg,9781585092628,0,1
https://www.bookdelivery.com/il-en/book-on-the-trail-of-the-black/9788129149220/p/57121358,On the Trail of the Black,"Earth Sciences, Geography, Environment, Planning","True crime, Economics of specific sectors, Economic geography",Bibek Debroy,28.0,9.31,,"""On the Trail of the Black"" The colour black loses its grandeur the moment it is used in the context of corruption. In the last few decades, the spectre of corruption in India has only increased, and has become a reality so grim that most of us have accepted it as fait accompli. Further, the abuse of power, position and privilege for personal gain is rampant. Corruption and black money are festering sores that are holding us back in the race towards development. Since 2014, Prime Minister Narendra Modi has displayed strong",528,,0,English,Hardcover,"21.6, 14.0, 2.2",cm,0.56.,kg,9788129149220,0,1
https://www.bookdelivery.com/il-en/book-california-burning-the-fall-of-pacific-gas-and-electric-and-what-it-means-for-america-s-power-grid/9780593330654/p/54178044,California Burning: The Fall of Pacific gas and Electric--And What it Means for America'S Power Grid,"Earth Sciences, Geography, Environment, Planning","History of economics, Energy industries and utilities, Climate change",Katherine Blunt,28.0,9.31,2022.0,"""California Burning: The Fall of Pacific gas and Electric--And What it Means for America'S Power Grid "" NATIONAL BESTSELLER2022 Winner of the Golden Poppy Award for Nonfiction (California Independent Booksellers Alliance) A revelatory, urgent narrative with national implications, exploring the decline of California's largest utility company that led to countless wildfires -- including the one that destroyed the town of Paradise -- and the human cost of infrastructure failure Pacific Gas and Electric was a legacy company built by innovators and visionaries, establishing California as a desirable home and economic powerhouse. In California Burning, Wall Street Journal reporter and Pulitzer finalist Katherine Blunt examines how that legacy fell apart--unraveling a long history of deadly failures in which Pacific Gas and Electric endangered millions of Northern Californians, through criminal neglect of its infrastructure. As PG&E prioritized profits and politics, power lines went unchecked--until a rusted hook purchased for 56 cents in 1921 split in two, sparking the deadliest wildfire in California history. Beginning with PG&E's public reckoning after the Paradise fire, Blunt chronicles the evolution of PG&E's shareholder base, from innovators who built some of California's first long-distance power lines to aggressive investors keen on reaping dividends. Following key players through pivotal decisions and legal battles, California Burning reveals the forces that shaped the plight of PG&E: deregulation and market-gaming led by Enron Corp., an unyielding push for renewable energy, and a swift increase in wildfire risk throughout the West, while regulators and lawmakers pushed their own agendas. California Burning is a deeply reported, character-driven narrative, the story of a disaster expanding into a much bigger exploration of accountability. It's an American tragedy that serves as a cautionary tale for utilities across the nation--especially as climate change makes aging infrastructure more vulnerable, with potentially fatal consequences.",2073,,0,English,Hardcover,"23.8, 16.0, 3.1",cm,0.56.,kg,9780593330654,0,1
https://www.bookdelivery.com/il-en/book-match-these-bones-a-dinosaur-memory-game/9781786277398/p/53584016,Match These Bones: A Dinosaur Memory Game,"Earth Sciences, Geography, Environment, Planning","Paleontology, Card games, Rocks, minerals and fossils: general interest","Paul Upchurch, James Barker",28.0,9.31,2020.0,"""Match These Bones: A Dinosaur Memory Game "" Match the dinosaurs with their skeletons in the latest in our best-selling range of memory games. In Match these Bones, reunite the dinosaurs with their skeletons, learning about your favorite species and how they were discovered. Read fascinating facts from the included educational booklet as you play, from which dinosaurs had feathers (and how this shows they evolved from birds) to what those spikes on triceratops' skulls are really for. Everything we know about dinosaurs today comes from the discovery of bones and fossils. Dinosaurs are a perennial favorite with children so it's the perfect game to buy for dinosaur experts or future paleontologists! Match these Bones is a follow up to the best-selling matching and memory games including: Match a Pair of BirdsMatch a TrackMatch a MummyYou Callin' Me a Cheetah? Match a LeafButterfly WingsCelebrity Love Match",916,,0,English,Juego,"14.5, 10.2, 5.1",cm,0.34.,kg,9781786277398,0,2
https://www.bookdelivery.com/il-en/book-chemtrails-haarp-and-the-full-spectrum-dominance-of-planet-earth/9781936239931/p/48421206,"Chemtrails, HAARP, and the Full Spectrum Dominance of Planet Earth","Earth Sciences, Geography, Environment, Planning","Environmental conservation, Water supply and treatment, Weather and climate: general interest",Elana Freeland,28.0,9.31,,"""Chemtrails, HAARP, and the Full Spectrum Dominance of Planet Earth"" We are entering a Space Age, but not the kind President Kennedy originally envisioned. This Space Age is replacing resource wars and redefines planet earth as a battlespace in accordance with the military doctrine of Full-Spectrum Dominance.This book examines how chemtrails and ionospheric heaters like the High-frequency Active Auroral Research Project (HAARP) in Alaska service a full-spectrum dominance. This Revolution in Military Affairs needs an atmospheric medium to assure wireless access to the bodies and brains of anyone on Earth--from heat-seeking missiles to a form of mind control.How sinister are these technologies? Are we being prepared for a global village lockdown? The recent release of NSA records have reminded Americans that eyes in the sky are tracking us as supercomputers record the phone calls, e-mails, internet posts, and even the brain frequencies of millions.Elana M. Freeland's startling book sifts through the confusion surrounding chemtrails-versus-contrails and how extreme weather is being geo-engineered to enrich disaster capitalists and intimidate nations.A deconstruction of Bernard J. Eastlund's HAARP patent points to other covert agendas, such as a global Smart Grid infrastructure that enables access to every body and brain on Earth, a Transhumanist future that erases lines between human and machine, and Nanobiological hybrids armed with microprocessers that infest and harm human bodies.",1505,,0,English,Paperback,"22.6, 15.0, 1.8",cm,0.45.,kg,9781936239931,0,1
